UID,Age,Birthday,Gender,Province,City,Marital_State,Individual_Description,Blog,Comment
1123,33.0,31275,1,2,36,0,上次 见到 节操 君是 1420 年 ， 依稀记得 那 一年 紫禁城 刚刚 建成 ， 后来 听说 第二年 它 就 随着 三 大殿 一起 被 雷火焚 毁 了 … …,足球 评论员 Caio   Ribeiro 的 儿子 是 你 罗 的 小迷弟 ， 小约翰 8 岁 生日 这天 ， Caio 的 好 朋友 卡卡 播放 了 你 罗为 小约翰 录制 的 生贺 视频 。 他 在 ins 上 写 到 ： “ 约翰 ， 我 的 儿子 ， 我 的 爱 。   他 一天 24 小时 都 在 足球 ！ 想象 下 他 8 岁 生日 那天 ， 收到 了 他 的 偶像 发来 的 视频 的 情景 吧 ！   下 一张 照片 是 他 与 卡卡 叔叔 一起 观看 这个 视频 的 那一刻 ， 谢谢 你 我 的 朋友 。 谢谢 你 ，     ， 以前 我 和 你 没有 私交 ， 但是 如果说 我 以前 只是 钦佩 你 ， 那么 现在 我 对 你 充满 了 感激 ， 这 孩子 他 特别 爱 你 ！ ” 视频 里 你 罗 的话 渣 翻 （ 欢迎 补充 纠正 ） ： “ hi   小约翰 ， 希望 你 一切 都 好 ， 我 想 在 这里 祝 你 生日快乐 ， 开心 每 一天 ， 还有 ， 要 好好 地去 追寻 你 的 梦想 ， 约定 好 咯 ？ 给你爱 的 抱抱 ， ciao   ciao ！ ” # C 罗 [ 超话 ] #,和 他 的 笑容 一样 温暖
1130,34.0,30870,0,25,43,6,海鸟 和 鱼 相爱 ， 只是 一场 意外,猜到 了 中间 却 猜 不到 结局 ， 也 是 醉 了     # 搞笑 视频 #   # 微博 搞笑 排行榜 #   # 谜 之 微笑 #,卧槽 ， 中间 居然 有 陆超 ， 真 好
1131,75.0,15923,0,15,0,0,Vchat ， 上坟 的 来 这里 ： Twosides,我 好 几天 没发 有意思 的 微博 了 ， 为什么 呢 ？ 因为 整整 20 天 没有 性生活 了,你 可以 拍 校园 帅哥 给 我们 看
1131,75.0,15923,0,15,0,0,Vchat ， 上坟 的 来 这里 ： Twosides,取 了 下来 精神抖擞 ， 睡觉 安稳 ， 一口气 儿上 五楼 ， 不 费劲儿 [ 嘿哈 ] [ 嘿哈 ] [ 嘿哈 ] [ 嘿哈 ] [ 嘿哈 ] [ 嘿哈 ],呃 … 我 想 说 … … 之后 没 继续 了 么
1131,75.0,15923,0,15,0,0,Vchat ， 上坟 的 来 这里 ： Twosides,腿毛 多   什么 方面 比较 强,emmmm ， 应该 是 驱蚊 能力 比较 强
1133,0.0,0,1,11,13,0,未知,# 吴磊 [ 超话 ] #   还有 ！ 一个多月 ！ 就是 ！     ！ 的 ！ 生日 啦 ！ ！ （ 要 十九岁 了 555   安排 了 1 个 手幅   · 十二月 初 抽 3 ️ ⃣ 位 通过     送   转发 就 好 啦   邮费 自理     · 今年 上海 还有 活动 而且 我 可以 去 的话 ！ 现场 也 会 发鸭 ！ 到时候 找 我 玩 噢 ！,好看 呀
1133,0.0,0,1,11,13,0,未知,# 吴磊 [ 超话 ] #     # 吴磊 NYLON 尼龙 11 月刊 封面 #     支持 大 磊磊     感谢 尼龙 对大 磊磊 的 支持,    安排 了
1133,0.0,0,1,11,13,0,未知,# 微 互动 # 你 最 喜欢 的 一个 漫威 超级 英雄 是 __________ ?,钢铁 侠 ， 没有 之一
1133,0.0,0,1,11,13,0,未知,说 到 老公 对家 的 重要性 ， 最 上火 的 一种 ， 就是 老公 在 婆媳关系 中 “ 揣着 明白 装糊涂 ” 。 装作 什么 都 听不懂 ， 什么 都 看不见 ， 眼睛 往上 看 ， 一脸 王八蛋 。 悠悠 说 一句 ： “ 我 没 觉得 我妈 话里有话 啊 。 ” “ 有完没完 啊 ？ 我妈 就 我 一个 儿子 。 她 说 不行 的 事儿 ， 那 就是 不行 ！ ” “ 我妈 怎么 你 了 ？ 不 就 说 你 几句 嘛 ？ 至于 吗 ？ ” 婆媳关系 激烈 的 ， 大多 都 是因为 婆婆 有 老公 沉默 的 加持 ， 和 老公 坚守 愚孝 的 固执 。 （ 当然 也 有 刁蛮 媳妇 啊 这里 另当别论 ） 说到底 情商 低 、 巨婴 男 的 老公 在 婆媳关系 、 生 了 孩子 之后 ， 都 是 埋 在 生活 鸡毛蒜皮 里 一颗 巨大 的 雷 。 一 山不容 二虎 ， 一个 家 只能 有 一个 女主人 。 一个 巨婴 老公 只能 有 一个 妈 。,这才 对
1155,0.0,0,1,13,14,0,未知,我 在 晋江 文学城 更新 了 《 一 念 慈悲 》 第 16 章 ， 手机 版 ：   ； pc 版 ：     快来 追 更新 吧 ！ 文章 简介 ： 慈悲 是 生命 里 最 微弱 最 灿烂 的 光   （ 分享 自     ）,两周 了 ！
1155,0.0,0,1,13,14,0,未知,《 广信府 志 》 看见 一个 万历 年间 出使 琉球 的 册封 使夏子阳 ， 玉山 人 ， 以 兵科 给事中 出使 琉球 ， 册封 中山王 。 期间 遇见 日本 派 使臣 来 ， 明 为 庆贺 实际上 想 入侵 ， 夏子阳 为 琉球 策划 防御 之术 ， 震慑 了 日本 使臣 不敢 动手 。 日本 人 请求 见 册封 使 ， 左右 劝 不要 接见 ， 夏子阳 认为 不能 显示 胆怯 ， 陈兵 见 之 ， 日本 使为 之 胆战心惊 。 搜 了 一下 夏子阳 居然 还 找到 一个 日剧 《 琉球 之风 》 有 扮演 过 他 … …,服装 还 挺 靠 谱 。
1169,33.0,31045,1,5,44,2,新世纪 服音 赞士,强烈 谴责 ： 丁香 医生 的 这篇伪 科普 不对劲 ， 甚至 有点 谋财害命 的 意味,这 就 跟 另 一个 著名 科普 网站 天天 说 的 “ 天 冷冻 不 出 关节炎 ” ， 虽然 他们 的 文章 总会 是 说明 ， 冷 不是 关节炎 的 成因 ， 要 多 穿 什么 的 ， 但是 多少 人会 把 这个 口号 当 证据 啊 。 而且 就算 天 冷 不会 导致 关节炎 产生 ， 但是 会 导致 滑囊 炎 啊 ~ 而且 冻 着 也 会 导致 更 疼 啊 ~
1169,33.0,31045,1,5,44,2,新世纪 服音 赞士,印小天重 跳海 澜之家 舞蹈 哈哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 情不自禁 想 跟着 舞蹈 了,打响 指 的 时候 后面 两个 应该 消失 才 对
1169,33.0,31045,1,5,44,2,新世纪 服音 赞士,（ 以下内容 目前 仍 属于 历史学家 争论 的 范围 ， 未有 定论 ） 1946 年 10 月 15 日 ， 被 纽伦堡 国际法庭 宣判 反 人类 罪名 成立 而 判处 绞刑 的 赫尔曼 · 戈林 ， 在 向 法庭 提出 按 战俘 待遇 改为 枪决 的 要求 被 拒绝 后 ， 选择 了 在 牢房 里 用 氰化钾 自杀 。 但 问题 是 ： 那枚 氰化钾 胶囊 到底 是 哪里 来 的 ？ 最初 ， 盟军 向 外界 公布 的 消息 为 戈林 将 胶囊 藏于 盥洗台 或者 抽水马桶 ， 到 发现自己 难逃 结局 后 才 决定 使用 。 但 这种 说法 遭到 不少 人 质疑 ， 其中 包括 负责 监视 的 美国 OSS （ 中央 情报局 的 前身 ） 军官 兼 心理学家 古斯塔夫 · 吉尔伯特 （ Gustave   Gilbert ） ， 他 表示 每 一个 囚房 都 有 定期 的 详尽 检查 ， 任何 角落 都 不 被 放过 ， 唯一 的 可能 只有 盟军 的 守卫 中 有人 被 戈林 收买 了 。 首先 被 怀疑 的 对象 是 美国 陆军中尉 杰克 · 惠 里斯 （ Jack   G .   Wheelis ， 图 2 ） ， 他 是 直接 负责 看守 戈林 囚房 的 人 ， 跟 戈林 进行 过 多次 面对面 的 交谈 ， 并 与 后者 交流 打猎 经验 和 从中 得知 希特勒 是 素食主义者 一事 。 有时候 ， 戈林 为了 拉拢 惠 里斯 的 好感 ， 会 给 他 赠送 金笔 、 怀表 或者 打火机 一类 的 随身 物品 。 （ 这 一幕 在 2000 年 的 电影 《 纽伦堡 》 中 也 有所 表现 ， 但 与 现实 不同 的 是 ， 惠 里斯本 人 并 不 像 电影 中 那样 表现 出对 纳粹 的 同情 以及 对 苏联 的 反感 ， 他 纯粹 是 觉得 戈林 有着 令人 过目不忘 的 魅力 和亲 和 感 。 另外 ， 电影 中 戈林 赠送给 惠 里斯 的 打火机 是 一个 蚀刻 纳粹 标志 的 ， 而 现实 中惠 里斯 收到 的 打火机 则 是 带有 1936 年 柏林 奥运会 的 会徽 。 ） 因此 ， 历史学家 有 相当 多 的 理由 认定 是 惠 里斯 受 戈林 梭 摆 ， 从 盟军 没收 的 战犯 个人 物品 中 找到 了 氰化钾 胶囊 ， 再 转 交给 后者 。 但 这 一点 始终 是 推测 ， 美军 并 没有 对此 作 深入调查 ， 惠 里斯本 人 也 在 不久 后 死 于 朝鲜 ， 外界 得知 惠 里斯 与 戈林 之间 的 私交 也 仅限于 他 向 家人 与 同袍 的 口述 。 2005 年 ， 前 美军 第 1 师 26 团 的 老兵 赫尔伯特 · 斯蒂玮斯 （ Herbert   Lee   Stivers ， 图 7 ） 主动 向 媒体 透露 ： 他 表示 自己 当年 是 负责 警卫 任务 的 “ 白 头盔 ” 之一 ， 并且 是 他 本人 在 不知情 的 情况 下 将 藏有 氰化钾 药丸 的 钢笔 传递 给 戈林 。 但是 斯蒂玮斯 的 说法 更让人 觉得 难以置信 ： 他 声称 自己 认识 了 一名 “ 深色 头发 ” 的 德国 女郎 ， 而且 被 她 的 甜言蜜语 所 迷惑 ， 才 忍不住 把 钢笔 偷偷 运 进去 。 历史学家 和 媒体 人员 很快 便 对此 产生 质疑 ， 首先 ， 斯蒂玮斯 的 讲述 跟 史实 出入 很大 ， 比如 戈林 服用 的 不是 药丸 而是 胶囊 。 另外 ， 为了 博取 关注 而 故意 夸大 自己 以往 经历 的 老兵 在 美国 并 不少 见 ， 斯蒂玮斯 也 完全 有 理由 这么 做 。 但 不管怎样 ， 戈林 即使 逃过 了 绞刑 ， 他 的 尸体 照样 被 绊倒 绞刑 室 公开 展示 。 最后 ， 他 的 尸体 被 火化 ， 骨灰 被 倒入 伊萨尔河 。,图 8 是 谁
1182,33.0,31351,1,23,0,0,往后 馀 生   唯爱 摩登,# 摩登 兄弟 [ 超话 ] #   # 摩登 兄弟   传递 正 能量 #     你 在 远方 ， 我 在 这里 ， 漫长 的 别离 里 我 只 做 一件 事 ， 就是 专职 喜欢 你 ， 如果 喜欢 你 能 成为 职业 该 有 多 好 ， 我 永远 都 不会 早退 ， 也 永远 都 不会 转行 ， 任期 就是 这 一辈子 。 我 想 世界 上 最 幸福 的 工作 ， 就是 做 一个 专职 喜欢 你 的 人 。         # 我行 即 我 道 （ 端游 《 新 天龙八部 》 主题曲 ）   #,摩登 兄弟   我们 一起 加油 … … # 我行 即 我 道 （ 端游 《 新 天龙八部 》 主题曲 ）   #
1182,33.0,31351,1,23,0,0,往后 馀 生   唯爱 摩登,# 摩登 兄弟 [ 超话 ] #   # 摩登 兄弟   传递 正 能量 #     # 摩登 兄弟   民国 戏 #     人类 的 心 就 像 个 无底洞 ， 在 生命 里 ， 不管 有 多少 遗憾 ， 多少 酸痛 ， 幸 也好 ， 不幸 也好 ， 都 是 过去 ， 全是 曾经 ， 放下 ， 就 会 轻松 。 于 人生 中 ， 不管 多少 辉煌 ， 多少 精彩 ， 多少 波折 ， 多少 失败 ， 都 不会 尽善尽美 ， 努力 了 ， 就 应该 无怨无悔 ！       往后 馀 生 我 陪你走   # 我行 即 我 道 （ 端游 《 新 天龙八部 》 主题曲 ）   #     # 怒火 - MD _ 摩登 兄弟   #     # 无底洞 - MD _ 摩登 兄弟   #     《 怎么 说 我 不 爱 你 》 怎么 说 我会 如此 的 喜欢 你 摩登 兄弟         。,摩登 兄弟   感恩 你 那么 好 ， 感恩 遇见 … … 来个 回评 可好 … … # 我行 即 我 道 （ 端游 《 新 天龙八部 》 主题曲 ）   #
1182,33.0,31351,1,23,0,0,往后 馀 生   唯爱 摩登,# 摩登 兄弟 [ 超话 ] ## 摩登 兄弟   传递 正 能量 #       摩登 兄弟   自从 遇见 你 ， 一直 四处寻找 的 生活 的 乐趣 都 有 了 。,摩登 兄弟   假如 我 年 少有 为 不 自卑 ， 懂得 什么 是 珍贵
1184,0.0,0,1,10,12,0,最 爱 钟汉良,    “ 乐作 人生 Sing   for   Life ” 巡回演唱 会 北京 场 视频 来 啦 ~ 小哇 身穿 闪片 燕尾服 开场 ， 一首 《 猎人 》 点燃 现场 气氛 [ 小 仙女 ] [ 小 仙女 ] [ 小 仙女 ],/ /   :   现场 燃爆 啦 ！ 给 唱 跳 俱佳 的 钟 歌手 笔芯         # 钟汉良 乐作 人生 巡回演唱 会 #   # 钟汉良 1130 生日快乐 #
1184,0.0,0,1,10,12,0,最 爱 钟汉良,【 早安   】 “ 他们 （ LM ） 的 关心 会 给 了 我 一个 很大 的 动力 。 我要 让 自己 更好 ， 才 对得起 你们 这么 的 喜欢 ； 我 又 一定 够 好 ， 你们 的 喜欢 才 值得 。 ”           # 钟汉良 程 天佑 #       # 钟汉良 1130 生日快乐 #,/ /   :         # 钟汉良 程 天佑 #
1184,0.0,0,1,10,12,0,最 爱 钟汉良,    “ 乐作 人生 Sing   for   Life ” 巡回演唱 会 北京 场 视频 来 啦 ~ 小哇 身穿 闪片 燕尾服 开场 ， 一首 《 猎人 》 点燃 现场 气氛 [ 小 仙女 ] [ 小 仙女 ] [ 小 仙女 ],/ /   :   / /   : 太燃 了 吧 ！ ！ ！
1204,32.0,31712,0,17,17,1,慧极 必伤   情深 不寿 .,呜呜 呜 杨 超越 怎么 可以 去 抓 老鼠   我 只好   从 大胆 舔 手手 变成 小心翼翼 舔 手手,热门 里 看到 村里人 就 顶顶 加热 度
1222,45.0,26774,0,2,36,0,心亦诚 心理 - - - - - 给 你 一把 打开 心灵 的 钥匙 ， 让 你 的 心灵 充满 阳光 ！,【 缓缓 倒下 ， 动作 持续 近 20 秒 … 老太太 上演 史上 最慢 碰瓷 】 近日 ， 一辆 小车 在 斑马线 前 停下 正 礼让 行人 ， 行车 记录仪 显示 ， 一名 老太 缓慢 地 走 到 车前 ， 看 了 小车 几秒 后 ， 慢吞吞 地 卧倒 ， 想 碰瓷 小车 。 整个 碰瓷 过程 持续 近 20 秒 ， 堪称 史上 最慢 碰瓷 。 （ 人民 公安 报 ）,学坏 快 着 呢 ！
1222,45.0,26774,0,2,36,0,心亦诚 心理 - - - - - 给 你 一把 打开 心灵 的 钥匙 ， 让 你 的 心灵 充满 阳光 ！,【 男童 家人 竟用 # 猫 毛 敷脸 治疗 烫伤 # ： 猫 秃 了 ， 孩子 脸 也 烂 了   】 近日 ， 广东 中山市 博爱医院 来 了 个 被 开水 烫伤 了 3 天 的 3 岁 小朋友 ， 一 进门 把 医生 吓 了 一大跳 ， 小朋友 创面 “ 长 ” 了 密密麻麻 的 毛 。 仔细 一问 ， 原来 家里 老人 偏信 偏方 ， 说 猫 毛 可 促进 伤口 愈合 ， 就 把 家里 一只 猫 的 毛全 剪下 ， 敷 在 小朋友 创面 上 。 但 并 没有 好转 ， 反而 出现 了 感染 ...,别 偏听偏信 ！
1222,45.0,26774,0,2,36,0,心亦诚 心理 - - - - - 给 你 一把 打开 心灵 的 钥匙 ， 让 你 的 心灵 充满 阳光 ！,关于 心理疾病 的 讨论 或 倾诉 请 大家 真的 不要 再 私信 我 了   我 承受不住 你 的 苦痛   也 不该 承受 。   有病 就 看   有药 就医   想要 倾诉 的 请 点击           不想 倾诉 想 自己 找出路 的 请 点击,刚 看到 ， 专业 心理咨询 解决问题 是 恰当 选择 ！
1245,34.0,31002,1,6,0,0,简简单单 ， 安安心心 ， 随遇而安 ！,【 早安   】 “ 他们 （ LM ） 的 关心 会 给 了 我 一个 很大 的 动力 。 我要 让 自己 更好 ， 才 对得起 你们 这么 的 喜欢 ； 我 又 一定 够 好 ， 你们 的 喜欢 才 值得 。 ”           # 钟汉良 程 天佑 #       # 钟汉良 1130 生日快乐 #,早安       # 钟汉良 1130 生日快乐 #     # 钟汉良 [ 超话 ] #
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,之前 妈妈 做 了 红烧肉 ， 赢得 了 不 爱 吃 肉 的 全家人 的 一致 好评 。 做法 很 简单 哦 。 所 需 材料 ： 五花肉 、 白酒 或 料酒 、 糖 、 葱 、 姜 、 八角 、 桂皮 、 生抽 老抽 1 、 五花肉 洗净 去 毛 ， 按照 自己 的 喜好 的 大小 把 肉切 好 ， 冷水 下锅 ， 煮 出血 沫 ， 清洗 干净 备用 。 2 、 锅里 烧油 ， 加入 白糖 炒化 ， 注意 油 不要 太热 ， 用量 也 不用 很多 ， 只是 起到 润锅 的 作用 即可 。 糖化 后 出现 焦 糖色 的 时候 把 肉 到 入锅 中 翻炒 至肉 变色 ， 肉 上色 后 ， 加入 料酒 继续 翻炒 ， 酒气 变淡 再 加入 生抽 和 老抽 再 翻炒 到 颜色 更 浓 。 酱油 会越 煮 越 浓 ， 一 开始 不要 放太多 ， 不然 收汁 之后 颜色 会太深 。 3 、 锅中 加水 没过 肉 ， 加入 八角 、 桂皮 、 香叶 、 老姜 、 葱段 炖煮 ， 大火 煮开 后 ， 转 小火 盖 锅盖 炖煮 四十分钟 左右 ， 等到 汤汁 浓稠时 ， 就 可以 出锅 啦 。,五花肉 真不错
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,在 若尔盖 大 草原 上 偶遇 一群 小肥羊 ， 看到 这群 肥羊 让 我 联想 到 了 羊肉串 ， 烤羊 排 ， 涮羊肉 ， 还有 羊杂碎 ！             你们 有 想到 啥 ？,茫茫 草原
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,# 吴亦凡 工作室 追责 造谣 者 #   众口铄金 ， 积毁销骨 ， 人言可畏 ， 唾沫 多 了 也 能 淹死 人 ， 甚至 会 有种 跳 到 黄河 都 洗不清 的 感觉 。 明星 虽说 要 靠 舆论 炒作 而 不断 保持 热度 ， 但 也 是 正常 的 人 ， 有 自己 的 私人生活 ， 承受 多 了 网络 暴力 、 营销 号 带 节奏 ， 谁 都 受不了 。 从 EXO 亮相 《 快乐 大本营 》 宣布 出 道 ， 就 特别 喜欢 吴亦凡 ， 感觉 漫画 里 出来 的 人物 。 到 后来 ， 四小只 回国 且 都 有 不错 的 发展 ， 吴亦凡 的 演技 虽然 饱受 大众 质疑 ， 但 他 一直 很 努力 。,你 也 喜欢 他 ？
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,# 旅行 灵感 季 #   来到 石塘 ， 除了 看 海山 风景 ， 也 别忘了 特色美食 ， 黄 三家 烧 、 鱼圆小 馄饨 、 乌鸡 煨 板栗 、 大 鱿鱼 蒜蓉 、 花蟹 姜葱 炒 、 红糖 馒头 等等 ， 整体 味道 还 不错 ， 文案 懒得 想 ， 滤镜 懒得 加 。 图一 的 野生 黄鱼 可以 真空包装 发 空运 ， 国家 几任 xx 人 都 吃 过 这家 的 。 # 曙光 初照 地 · 东方 好望角 #,哈哈 ， 海鲜 不少 呀
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,# 旅行 灵感 季 # 西安 ， 古称 “ 长安 ” ， 地处 关中平原 中部 ， 北濒 渭河 ， 南依 秦岭 ， 八水绕 长安 。 是 中国 四大 古都 之一 ， 中华文明 和 中华民族 重要 发祥地 之一 ， 丝绸之路 的 起点 。 丰镐 都城 、 秦 咸阳宫 、 兵马俑 ， 汉 未央宫 、 长乐宫 ， 隋大 兴城 ， 唐 大明宫 、 兴庆宫 等 勾勒 出 “ 长安 情结 ” 。,来 西安 游玩 吧
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,# 西安 爆料 #   网友 爆料 : 自己 在 西安市 莲湖区 丰隆路 鼎城 馥 桂园 16 年 买 了 一套 准备 结婚 住 的 商品房 。 一期 五证 齐全 ， 开发商 说 二期 再 办证 ！ 当时 卖 了 200 多户 。 房子 也 开始 盖 了 ！ 盖到 14 层 就 停工 了 ！ 大家 去 售楼部 咨询 才 知道 手续 没有 办 下来 ！ 这一停 一下 停 了 一年 多 ！ 多次 找 开发商 ， 开发商 就 已 再 办手续 等 各种 理由 推托 ！ 我们 只 想要 属于 我们 的 房子 ！ 我们 何时 才能 住 上 属于 我们 自己 的 房子 ！,这 和 西万路 的 晶城秀府 一样 ， 五证 齐全 ， 就是 不理 不 交房
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,在 若尔盖 大 草原 上 偶遇 一群 小肥羊 ， 看到 这群 肥羊 让 我 联想 到 了 羊肉串 ， 烤羊 排 ， 涮羊肉 ， 还有 羊杂碎 ！             你们 有 想到 啥 ？,吃 羊肉 去 吧
1246,39.0,29023,0,16,45,1,一处 风景 、 一口 美食 、 一种 生活 ， 这是 我们 的 生活 印记 。,# 遇见 最美 城市 #   【 高 新路 新开业 的 串串 好吃 到 爆 # 西安 美食 [ 超话 ] # 今天 中午 路过 高 新路 ， 正逢 成都 正宗 的 钢管厂 五区 小 郡 肝 串串 连锁店 开业 ， 为了 一探 真 味道 究竟 ， 便 约 了 几个 好友 进店 品尝 ， 选择 了 鸳鸯锅 ， 不一会儿 功夫 ， 牛油 锅底 开始 翻滚 ， 菜品 下锅 ， 让 透过 红油 的 串串 更加 诱人 ， 入口 尝尽 成都 正宗 美味 ， 过瘾 。,约 串串 一起
